Car Names,Mileages,Ratings,Reviews,used/certified,price drop,Price
2015 Mercedes-Benz C-Class C 300,"17,691 mi.",4.7,"(3,706 reviews)",Used,$400 price drop,"$22,991"
2018 Subaru Crosstrek 2.0i Premium,"78,836 mi.",4.5,"(1,544 reviews)",Used,"$2,500 price drop","$27,399"
2015 Ford Escape Titanium,"31,819 mi.",4.3,(75 reviews),Used,$600 price drop,"$19,985"
2020 Ford Explorer ST,"22,063 mi.",4.8,"(4,243 reviews)",Used,$292 price drop,"$50,991"
2017 Nissan Armada Platinum,"12,925 mi.",4.8,"(4,814 reviews)",Used,"$1,003 price drop","$38,500"
2016 GMC Sierra 2500 Denali,Mileage,4.8,(43 reviews),Used,"$1,000 price drop","$60,900"
2018 Toyota RAV4 XLE,"52,995 mi.",4.2,(102 reviews),Used,$100 price drop,"$27,500"
2019 Honda HR-V LX,"40,916 mi.",4.9,(708 reviews),Used,$199 price drop,"$25,905"
2017 Chevrolet Equinox LS,"13,215 mi.",3.6,(133 reviews),Used,$540 price drop,"$18,887"
2017 Ford Explorer XLT,"31,140 mi.",4.1,(762 reviews),Used,"$1,000 price drop","$25,214"
2020 Lincoln Corsair Reserve,"66,755 mi.",4.9,(705 reviews),Used,$317 price drop,"$42,610"
2020 RAM 1500 Big Horn,"13,279 mi.",4.7,(719 reviews),Used,$876 price drop,"$44,608"
2019 Volkswagen Atlas 3.6L SEL,"17,368 mi.",4.9,"(3,078 reviews)",Used,$200 price drop,"$39,995"
2022 Hyundai Tucson SEL,"31,475 mi.",4.9,(0 reviews),Used,$200 price drop,"$32,515"
2019 Toyota Camry XSE,"12,389 mi.",4.8,"(7,484 reviews)",Toyota Certified,$999 price drop,"$34,864"
2019 Buick Encore Preferred,"47,894 mi.",4.7,(586 reviews),Used,$475 price drop,"$25,299"
2015 Land Rover Range Rover Evoque Pure Plus,"10,751 mi.",4.6,"(1,362 reviews)",Used,$705 price drop,"$25,965"
2018 Honda Civic EX,"78,256 mi.",4.8,"(1,351 reviews)",Honda Certified,"$1,843 price drop","$22,918"
2018 Porsche Macan Base,"65,031 mi.",3.6,(661 reviews),Used,$508 price drop,"$42,591"
2013 Lincoln MKZ Base,"36,610 mi.",4.7,(43 reviews),Used,"$1,200 price drop","$14,995"
2021 RAM 1500 Limited,"79,557 mi.",4.5,"(1,483 reviews)",RAM Certified,"$3,972 price drop","$68,348"
2021 Jeep Wrangler Unlimited Sport Altitude,"18,811 mi.",4.9,(60 reviews),Used,"$2,390 price drop","$47,290"
2021 Toyota Corolla LE,"15,267 mi.",4.8,(862 reviews),Used,"$1,199 price drop","$26,988"
2019 Subaru Crosstrek 2.0i Premium,"36,998 mi.",4.6,"(1,027 reviews)",Used,$548 price drop,"$27,999"
2021 RAM 1500 Limited,"49,752 mi.",4.9,(315 reviews),RAM Certified,$700 price drop,"$65,900"
2019 Mercedes-Benz GLC 300 Base 4MATIC,"24,600 mi.",4.8,"(3,025 reviews)",Used,"$1,000 price drop","$39,678"
2018 Mazda CX-5 Grand Touring,"17,391 mi.",4.8,"(8,524 reviews)",Used,"$1,003 price drop","$28,979"
2015 Mercedes-Benz S-Class S 550 4MATIC,"24,118 mi.",4.7,"(1,470 reviews)",Used,"$2,611 price drop","$42,790"
2019 Subaru Outback 2.5i Premium,"55,803 mi.",3.7,(317 reviews),Used,"$2,000 price drop","$32,750"
2020 RAM 1500 Laramie,"12,385 mi.",4.8,(70 reviews),Used,$312 price drop,"$50,998"
2018 Ford Explorer Limited,"19,228 mi.",3.9,(651 reviews),Used,"$2,000 price drop","$34,798"
2015 GMC Yukon Denali,"24,914 mi.",4.9,(7 reviews),Used,"$1,107 price drop","$36,995"
2022 BMW X3 M AWD,"89,048 mi.",4.5,"(3,443 reviews)",Used,"$1,518 price drop","$86,982"
2019 Honda CR-V EX,"12,567 mi.",4.5,"(1,592 reviews)",Honda Certified,"$1,000 price drop","$32,291"
2019 Mazda CX-5 Touring,"20,526 mi.",4.3,(886 reviews),Used,$500 price drop,"$27,523"
2021 Mercedes-Benz GLC 300 Base,"18,236 mi.",4.8,(998 reviews),Used,"$3,000 price drop","$44,999"
2019 Jeep Grand Cherokee Limited,"20,038 mi.",4.3,(710 reviews),Used,"$1,080 price drop","$34,290"
2019 Land Rover Range Rover 5.0L V8 Supercharged,"59,250 mi.",4.7,(160 reviews),Used,"$4,000 price drop","$93,057"
2018 Dodge Durango GT,"30,692 mi.",4.7,(927 reviews),Used,"$1,461 price drop","$34,489"
2021 Ford F-150 XLT,"41,779 mi.",4.7,"(1,805 reviews)",Used,"$1,599 price drop","$54,989"
2019 Subaru Forester Limited,"15,322 mi.",4.8,(346 reviews),Used,$135 price drop,"$31,023"
2019 Honda Civic LX,"38,215 mi.",4.9,"(4,127 reviews)",Honda Certified,"$2,028 price drop","$25,407"
2019 Honda Odyssey EX-L,"35,097 mi.",4.0,"(2,106 reviews)",Used,$505 price drop,"$40,142"
2020 Toyota RAV4 XLE,"48,280 mi.",4.9,"(1,026 reviews)",Used,$459 price drop,"$29,801"
2020 Kia Telluride SX,Mileage,4.8,"(5,525 reviews)",Used,$500 price drop,"$46,989"
2016 Honda Pilot EX,"29,595 mi.",4.7,"(3,052 reviews)",Used,"$1,000 price drop","$19,992"
2019 BMW X3 xDrive30i,"144,823 mi.",5.0,(5 reviews),Used,$200 price drop,"$40,999"
2019 Mercedes-Benz C-Class C 300,"20,021 mi.",4.9,"(21,777 reviews)",Used,$500 price drop,"$30,599"
2017 BMW X3 xDrive28i,"39,976 mi.",4.7,(272 reviews),Used,"$1,000 price drop","$23,899"
2013 Honda CR-V EX-L,"85,506 mi.",4.0,(4 reviews),Used,"$1,647 price drop","$25,998"
2019 Lexus RX 350 350,"27,587 mi.",4.7,"(2,744 reviews)",Used,"$2,286 price drop","$39,781"
2020 Acura TLX FWD,"64,063 mi.",3.7,(61 reviews),Acura Certified,$500 price drop,"$31,748"
2021 Nissan Altima 2.5 SV,"20,417 mi.",4.4,(730 reviews),Used,$278 price drop,"$24,477"
2019 Lexus NX 300 ,"39,884 mi.",2.2,(12 reviews),Used,$200 price drop,"$41,998"
2017 Toyota RAV4 Hybrid Limited,"12,228 mi.",3.9,(20 reviews),Used,"$1,486 price drop","$35,157"
2019 Mercedes-Benz C-Class C 300 4MATIC,"23,299 mi.",4.3,(63 reviews),Used,"$1,500 price drop","$37,977"
2019 BMW 530 i,"35,483 mi.",4.5,(524 reviews),BMW Certified,$990 price drop,"$35,711"
2017 INFINITI Q50 400,"47,827 mi.",3.3,(239 reviews),Used,$481 price drop,"$28,109"
2019 Jeep Grand Cherokee Limited,"46,474 mi.",4.1,(458 reviews),Jeep Certified,"$1,000 price drop","$30,500"
2019 GMC Acadia SLE-2,"64,610 mi.",4.7,(771 reviews),Used,$500 price drop,"$30,332"
2021 Toyota Tundra ,"12,507 mi.",4.5,(138 reviews),Used,$600 price drop,"$47,971"
2017 Jeep Grand Cherokee Limited,"32,255 mi.",4.7,"(1,025 reviews)",Used,$669 price drop,"$24,592"
2019 Mercedes-Benz C-Class C 300,"87,132 mi.",4.7,"(1,286 reviews)",Used,$250 price drop,"$32,844"
2019 Chevrolet Traverse LT Leather,"53,260 mi.",4.9,(476 reviews),Used,$500 price drop,"$37,499"
2020 Honda Accord Sport 1.5T,"25,668 mi.",4.4,(165 reviews),Honda Certified,"$2,000 price drop","$34,900"
2021 Toyota 4Runner SR5 Premium,"10,523 mi.",4.8,(97 reviews),Used,"$1,000 price drop","$45,999"
2020 Acura RDX Base,"22,616 mi.",4.6,"(1,412 reviews)",Used,$400 price drop,"$41,502"
2019 INFINITI QX60 Luxe,"23,090 mi.",4.5,(563 reviews),Used,"$1,000 price drop","$36,024"
2018 Mercedes-Benz GLE 350 Base,"35,283 mi.",3.4,(12 reviews),Used,$100 price drop,"$36,998"
2020 Toyota Camry XSE,"56,370 mi.",4.4,(30 reviews),Used,$100 price drop,"$33,999"
2021 BMW 228 Gran Coupe 228i sDrive Gran Coupe,"35,245 mi.",4.5,"(1,235 reviews)",Used,$300 price drop,"$43,545"
2017 Chevrolet Corvette Grand Sport,"11,394 mi.",3.7,(9 reviews),Used,"$1,400 price drop","$65,990"
2020 Mazda CX-5 Grand Touring,"17,609 mi.",3.8,(14 reviews),Used,$200 price drop,"$30,950"
2021 Tesla Model Y Long Range,"23,066 mi.",4.8,(818 reviews),Used,"$2,000 price drop","$72,999"
2020 Dodge Durango R/T,"17,643 mi.",4.4,"(3,076 reviews)",Used,$500 price drop,"$45,995"
2017 Audi S5 3.0T quattro,"18,224 mi.",4.8,"(1,041 reviews)",Used,"$1,998 price drop","$34,495"
2019 Ford Mustang GT Premium,"54,617 mi.",4.8,(931 reviews),Used,"$2,000 price drop","$45,990"
2019 Honda Passport EX-L,"14,425 mi.",4.5,(667 reviews),Honda Certified,$478 price drop,"$38,876"
2019 Lexus RX 350 Base,"18,580 mi.",4.2,(801 reviews),Used,"$1,843 price drop","$39,995"
2020 Ford Explorer Platinum,"17,201 mi.",4.8,(711 reviews),Used,"$1,000 price drop","$45,962"
2014 Porsche 911 Carrera 4S,"38,253 mi.",4.6,(658 reviews),Used,"$1,400 price drop","$98,777"
2020 Kia Sportage LX,"23,757 mi.",4.7,(414 reviews),Used,$172 price drop,"$23,939"
2021 Mazda CX-5 Touring,"39,688 mi.",4.4,(187 reviews),Used,"$2,349 price drop","$28,820"
2020 Ford Fusion SE,"37,143 mi.",4.8,"(1,299 reviews)",Used,$411 price drop,"$23,750"
2021 Jeep Renegade Limited,Mileage,4.8,"(2,028 reviews)",Used,"$1,372 price drop","$28,090"
2019 Chevrolet Trax LT,"15,743 mi.",4.6,(345 reviews),Chevrolet Certified,$232 price drop,"$19,505"
2019 Honda CR-V EX-L,"25,070 mi.",4.9,"(7,396 reviews)",Used,"$1,000 price drop","$31,387"
2019 Mercedes-Benz E-Class E 300,"33,255 mi.",4.5,(848 reviews),Mercedes-Benz Certified,$391 price drop,"$44,884"
2019 Honda Pilot EX-L,"24,822 mi.",4.9,(294 reviews),Used,$705 price drop,"$32,672"
2020 Toyota Tacoma TRD Off Road,"64,784 mi.",4.4,(133 reviews),Used,$236 price drop,"$40,995"
2020 Tesla Model 3 Standard Range Plus,"15,015 mi.",4.5,"(1,042 reviews)",Used,$626 price drop,"$50,699"
2017 INFINITI QX60 Base,"61,987 mi.",4.4,"(1,972 reviews)",Used,$953 price drop,"$24,995"
2013 Kia Soul +,"62,899 mi.",5.0,(3 reviews),Used,"$1,711 price drop","$14,998"
2020 Chevrolet Equinox 1LT,"92,295 mi.",4.7,(209 reviews),Used,$800 price drop,"$26,190"
2019 Honda CR-V EX,"18,793 mi.",4.9,"(4,914 reviews)",Honda Certified,"$3,885 price drop","$28,499"
2020 Hyundai Santa Fe SEL 2.4,"11,606 mi.",4.8,"(2,927 reviews)",Used,$996 price drop,"$30,900"
2019 Audi A5 2.0T Premium,"21,327 mi.",4.6,(246 reviews),Used,"$1,590 price drop","$38,852"
2020 BMW X3 sDrive30i,"35,391 mi.",4.2,(938 reviews),Used,$242 price drop,"$38,600"
2019 Tesla Model 3 Long Range,"35,567 mi.",5.0,(1 review),Used,"$2,523 price drop","$58,900"
2017 Ford Explorer XLT,"19,877 mi.",4.8,"(1,558 reviews)",Used,"$1,600 price drop","$21,984"
2014 Mercedes-Benz SLK-Class SLK 250,"85,655 mi.",4.6,(856 reviews),Used,$350 price drop,"$21,985"
2021 Toyota Corolla LE,"87,851 mi.",4.9,"(2,318 reviews)",Toyota Certified,"$1,034 price drop","$28,781"
2019 Mercedes-Benz S-Class S 450,"24,650 mi.",4.7,"(1,685 reviews)",Mercedes-Benz Certified,$600 price drop,"$64,955"
2017 Kia Sportage EX,"16,282 mi.",4.0,(118 reviews),Used,$700 price drop,"$22,900"
2021 Hyundai Elantra Limited,"42,572 mi.",4.7,"(6,038 reviews)",Used,$995 price drop,"$27,709"
2021 RAM 1500 Limited,"24,813 mi.",4.3,"(1,571 reviews)",Used,"$1,532 price drop","$61,995"
2020 Toyota Tacoma SR,"14,047 mi.",4.9,"(2,056 reviews)",Used,$520 price drop,"$33,497"
2021 Honda Accord Sport 1.5T,"16,689 mi.",4.7,"(1,148 reviews)",Honda Certified,$110 price drop,"$35,480"
2018 Chevrolet Equinox 1LT,"13,430 mi.",3.8,(3 reviews),Used,$204 price drop,"$19,995"
2019 Nissan Murano SL,"87,863 mi.",4.7,(911 reviews),Nissan Certified,"$1,000 price drop","$28,959"
2019 BMW X3 xDrive30i,"24,229 mi.",4.7,"(1,648 reviews)",Used,$653 price drop,"$37,955"
2021 Ford Ranger XLT,"20,765 mi.",4.0,(831 reviews),Used,"$1,186 price drop","$34,500"
2011 Nissan Rogue S,"19,567 mi.",3.5,(37 reviews),Used,$345 price drop,"$8,950"
2018 Ford F-150 Lariat,"65,142 mi.",4.7,(505 reviews),Used,"$1,035 price drop","$44,397"
2019 INFINITI QX60 Luxe,"57,852 mi.",4.5,"(1,353 reviews)",Used,$500 price drop,"$34,391"
2021 Volvo XC90 T5 Momentum 7 Passenger,"36,599 mi.",4.6,(45 reviews),Volvo Certified,$800 price drop,"$52,488"
2014 INFINITI QX80 Base,"15,759 mi.",4.6,(200 reviews),Used,"$1,001 price drop","$25,495"
2020 Toyota RAV4 XLE Premium,"101,944 mi.",4.8,"(2,794 reviews)",Used,$195 price drop,"$34,954"
2018 GMC Sierra 1500 SLT,"16,515 mi.",4.9,"(3,066 reviews)",Used,$707 price drop,"$37,477"
2020 Ford F-150 XLT,"84,856 mi.",4.8,"(1,991 reviews)",Used,"$1,100 price drop","$67,890"
2017 Jeep Wrangler Unlimited Sport,"11,157 mi.",4.5,(152 reviews),Used,"$1,205 price drop","$34,204"
2014 BMW X3 xDrive28i,"40,632 mi.",4.3,(472 reviews),Used,"$1,000 price drop","$18,897"
2018 Jeep Grand Cherokee Summit,Mileage,4.6,(273 reviews),Used,$497 price drop,"$38,291"
2016 Honda Odyssey EX-L,"56,154 mi.",4.7,(235 reviews),Used,"$5,614 price drop","$22,000"
2012 Cadillac SRX Performance Collection,"82,076 mi.",3.2,(28 reviews),Used,"$1,000 price drop","$23,998"
2020 BMW 430 i xDrive,"55,168 mi.",4.5,(797 reviews),BMW Certified,"$2,286 price drop","$42,377"
2019 Chevrolet Equinox 2LT,"16,310 mi.",3.6,(63 reviews),Used,$400 price drop,"$23,900"
2019 Cadillac XT5 Luxury,"21,952 mi.",4.6,(0 reviews),Used,$238 price drop,"$37,500"
2021 Bentley Continental GT V8,"30,000 mi.",4.1,(800 reviews),Used,$677 price drop,"$255,900"
2022 Tesla Model Y Long Range,"6,454 mi.",4.6,(65 reviews),Used,$500 price drop,"$74,601"
2007 BMW X3 3.0si,"3,857 mi.",4.9,"(2,064 reviews)",Used,$709 price drop,"$6,895"
2015 Nissan Altima 2.5 SL,"164,309 mi.",4.3,"(3,025 reviews)",Used,"$2,000 price drop","$14,505"
2019 Mercedes-Benz E-Class E 300 4MATIC,"89,175 mi.",4.4,(104 reviews),Mercedes-Benz Certified,"$4,688 price drop","$44,899"
2019 Honda Civic EX,"20,363 mi.",4.2,(257 reviews),Used,"$1,195 price drop","$26,595"
2020 Jeep Wrangler Unlimited Sport,"39,000 mi.",4.2,(383 reviews),Used,$601 price drop,"$42,700"
2019 Chevrolet Trax LS,"25,302 mi.",4.5,(383 reviews),Chevrolet Certified,$528 price drop,"$21,500"
2020 Chevrolet Trax LS,"20,883 mi.",4.7,(535 reviews),Used,$501 price drop,"$22,605"
2020 Ford Edge SE,"14,832 mi.",4.7,"(5,161 reviews)",Used,"$25,001 price drop","$29,777"
2019 Volkswagen Tiguan 2.0T S,"14,814 mi.",3.7,(155 reviews),Volkswagen Certified,$604 price drop,"$27,975"
2019 INFINITI QX50 ESSENTIAL,"11,101 mi.",4.5,(3 reviews),Used,"$1,064 price drop","$34,998"
2020 Nissan Rogue Sport S,"21,720 mi.",4.5,(615 reviews),Used,$805 price drop,"$22,232"
2019 Mercedes-Benz A-Class A 220,"44,950 mi.",3.5,(694 reviews),Mercedes-Benz Certified,$130 price drop,"$31,999"
2020 Ford Fusion SEL,"23,116 mi.",4.7,(143 reviews),Used,$756 price drop,"$24,500"
2021 Tesla Model Y Long Range,"44,405 mi.",4.8,(28 reviews),Used,$500 price drop,"$69,950"
2022 GMC Sierra 2500 AT4,"24,405 mi.",4.9,"(2,416 reviews)",Used,$901 price drop,"$73,700"
2019 Honda Odyssey EX-L,"11,863 mi.",4.6,"(2,646 reviews)",Used,$500 price drop,"$38,989"
2021 Ford F-150 XLT,"63,515 mi.",4.8,(358 reviews),Used,$999 price drop,"$55,950"
2022 Mercedes-Benz GLB 250 Base 4MATIC,"10,626 mi.",4.7,"(1,480 reviews)",Used,$106 price drop,"$43,500"
2019 Subaru Forester Premium,"1,195 mi.",4.7,(271 reviews),Used,"$2,000 price drop","$25,443"
2019 Subaru Outback 2.5i Limited,"81,795 mi.",4.4,"(1,302 reviews)",Used,"$2,001 price drop","$32,990"
2020 Toyota Corolla LE,"30,097 mi.",4.9,"(4,890 reviews)",Used,$500 price drop,"$22,498"
2020 Volkswagen Tiguan 2.0T SE,"49,579 mi.",4.4,(818 reviews),Used,"$1,712 price drop","$24,800"
2022 Mercedes-Benz GLE 350 Base,"61,306 mi.",2.0,(196 reviews),Mercedes-Benz Certified,$414 price drop,"$69,455"
2019 Audi RS 5 2.9T,"7,479 mi.",4.1,(13 reviews),Used,"$2,998 price drop","$66,869"
2018 Chevrolet Camaro 1LT,"24,511 mi.",4.8,(58 reviews),Used,"$1,450 price drop","$29,998"
2019 Cadillac XT4 Premium Luxury,"18,709 mi.",4.7,(721 reviews),Cadillac Certified,"$1,500 price drop","$32,934"
2016 Toyota Sequoia Platinum,"26,346 mi.",4.8,"(1,669 reviews)",Used,"$1,576 price drop","$37,500"
2019 BMW 330 i xDrive,"126,779 mi.",4.2,(179 reviews),Used,$505 price drop,"$39,469"
2016 FIAT 500X Trekking,Mileage,4.7,"(1,452 reviews)",Used,"$1,500 price drop","$14,445"
2021 Ford Transit-350 XLT,"80,543 mi.",3.2,(300 reviews),Used,"$2,668 price drop","$73,995"
2017 Toyota RAV4 LE,"14,999 mi.",4.6,(199 reviews),Used,"$1,024 price drop","$21,713"
2021 Hyundai Palisade Calligraphy,"19,067 mi.",4.6,(56 reviews),Used,$589 price drop,"$54,991"
2019 INFINITI QX80 LUXE,"10,009 mi.",4.3,(289 reviews),INFINITI Certified,"$1,000 price drop","$52,987"
2017 Ford Explorer Limited,"40,324 mi.",4.5,(681 reviews),Used,$400 price drop,"$27,973"
2017 Lexus GS 350 F Sport,"82,163 mi.",3.8,(570 reviews),Used,$100 price drop,"$31,966"
2015 Jeep Grand Cherokee Limited,"61,023 mi.",4.7,(865 reviews),Used,"$1,000 price drop","$21,992"
2021 Tesla Model Y Performance,"83,638 mi.",4.6,(800 reviews),Used,"$9,000 price drop","$76,442"
2021 Kia Telluride SX,"4,437 mi.",4.8,"(1,653 reviews)",Kia Certified,"$1,000 price drop","$51,599"
2021 Land Rover Range Rover P525 HSE Westminster,"27,996 mi.",5.0,(5 reviews),Used,"$1,654 price drop","$119,900"
2016 Honda Pilot Touring,"12,813 mi.",4.5,(272 reviews),Used,$299 price drop,"$26,995"
2020 Cadillac Escalade Luxury,"87,922 mi.",4.7,(311 reviews),Cadillac Certified,$500 price drop,"$64,551"
2019 BMW 430 Gran Coupe i xDrive,"47,897 mi.",4.8,(921 reviews),Used,$400 price drop,"$34,841"
2020 Ford Explorer ST,"46,027 mi.",4.7,(544 reviews),Used,$500 price drop,"$52,990"
2018 Mercedes-Benz G-Class G 550 4MATIC,"22,116 mi.",4.4,"(3,076 reviews)",Used,"$3,045 price drop","$106,995"
2020 RAM 1500 Laramie,"24,427 mi.",4.1,(8 reviews),Used,"$2,158 price drop","$50,998"
2019 Lincoln MKC Reserve,"41,991 mi.",4.9,(705 reviews),Used,"$1,576 price drop","$32,287"
2020 Mazda CX-5 Sport,"43,469 mi.",4.9,"(9,504 reviews)",Used,$200 price drop,"$26,992"
2019 Mercedes-Benz CLA 250 Base,"14,489 mi.",2.4,(47 reviews),Used,"$1,000 price drop","$30,888"
2008 Ford Escape XLT,"22,048 mi.",4.7,(30 reviews),Used,$500 price drop,"$4,995"
2019 BMW 540 i,"124,120 mi.",4.6,"(3,551 reviews)",BMW Certified,$199 price drop,"$45,771"
2019 Jeep Grand Cherokee Limited,"21,066 mi.",4.2,(488 reviews),Used,"$1,644 price drop","$39,495"
2019 Mercedes-Benz GLC 300 Base 4MATIC,"32,428 mi.",4.6,(406 reviews),Used,$500 price drop,"$39,997"
2021 Jeep Grand Cherokee Limited,"38,000 mi.",4.5,(60 reviews),Used,$540 price drop,"$44,990"
2021 Ford F-150 XL,"17,233 mi.",4.9,"(7,923 reviews)",Ford Certified,"$1,159 price drop","$47,000"
2017 BMW 330 i xDrive,"16,722 mi.",4.5,(854 reviews),Used,$270 price drop,"$26,500"
2020 Mercedes-Benz C-Class C 300,"22,760 mi.",4.9,"(1,682 reviews)",Used,$500 price drop,"$39,000"
2021 Mercedes-Benz AMG GLE 53 Base,"22,688 mi.",4.8,"(1,666 reviews)",Mercedes-Benz Certified,$400 price drop,"$90,944"
2021 Honda Pilot Special Edition,"19,678 mi.",4.8,(322 reviews),Used,"$2,637 price drop","$43,299"
2018 Toyota Tundra Platinum,"12,838 mi.",4.8,(61 reviews),Used,"$2,001 price drop","$42,999"
2019 Honda Odyssey Elite,"71,083 mi.",5.0,(72 reviews),Used,$278 price drop,"$47,968"
2018 BMW 530 i xDrive,"22,948 mi.",4.5,(208 reviews),Used,$700 price drop,"$35,900"
2018 Ford Escape SE,"37,656 mi.",4.3,"(1,249 reviews)",Used,$778 price drop,"$19,997"
2019 Lincoln Nautilus Reserve,"82,188 mi.",4.7,"(1,922 reviews)",Used,$500 price drop,"$40,989"
2021 Jeep Wrangler Sport,"41,235 mi.",5.0,(1 review),Used,"$1,999 price drop","$36,916"
2022 Toyota Camry SE,"13,673 mi.",4.4,(942 reviews),Used,"$1,100 price drop","$34,991"
2020 Mazda CX-5 Grand Touring,"21,822 mi.",4.9,"(9,504 reviews)",Used,"$1,000 price drop","$29,291"
2020 Lincoln Aviator Reserve AWD,"35,768 mi.",3.6,(9 reviews),Used,"$2,000 price drop","$54,870"
2018 Chevrolet Camaro 2SS,"54,809 mi.",4.1,(421 reviews),Used,$612 price drop,"$44,898"
2021 Subaru Crosstrek Limited,"21,750 mi.",4.6,(188 reviews),Subaru Certified,$579 price drop,"$34,599"
2017 Mercedes-Benz GLE 350 Base 4MATIC,"18,596 mi.",4.8,"(2,063 reviews)",Used,"$4,000 price drop","$36,495"
2015 Land Rover Range Rover Evoque Pure Plus,"44,546 mi.",4.0,(264 reviews),Used,$500 price drop,"$24,499"
2019 Subaru Ascent Limited 7-Passenger,"62,371 mi.",3.9,(15 reviews),Used,$300 price drop,"$36,799"
2017 Volkswagen Jetta 1.4T SE,"22,926 mi.",4.7,"(2,189 reviews)",Used,$500 price drop,"$17,955"
2019 Lexus IS 300 Base,"61,106 mi.",4.7,"(4,658 reviews)",Used,"$2,770 price drop","$36,500"
2019 Kia Sorento L,"11,132 mi.",4.8,(505 reviews),Used,$200 price drop,"$23,450"
2017 GMC Acadia Denali,"55,074 mi.",3.4,(127 reviews),Used,"$2,065 price drop","$29,381"
2019 Honda Pilot Elite,"57,150 mi.",4.9,"(8,222 reviews)",Honda Certified,"$2,007 price drop","$38,488"
2019 GMC Terrain SLT,"56,293 mi.",4.8,"(1,293 reviews)",Used,$561 price drop,"$27,812"
2016 FIAT 500X Trekking,Mileage,4.7,"(1,452 reviews)",Used,"$1,500 price drop","$14,445"
2021 Ford Transit-350 XLT,"80,543 mi.",3.2,(300 reviews),Used,"$2,668 price drop","$73,995"
2017 Toyota RAV4 LE,"14,999 mi.",4.6,(199 reviews),Used,"$1,024 price drop","$21,713"
2021 Hyundai Palisade Calligraphy,"19,067 mi.",4.6,(56 reviews),Used,$589 price drop,"$54,991"
2019 INFINITI QX80 LUXE,"10,009 mi.",4.3,(289 reviews),INFINITI Certified,"$1,000 price drop","$52,987"
2017 Ford Explorer Limited,"40,324 mi.",4.5,(681 reviews),Used,$400 price drop,"$27,973"
2017 Lexus GS 350 F Sport,"82,163 mi.",3.8,(570 reviews),Used,$100 price drop,"$31,966"
2015 Jeep Grand Cherokee Limited,"61,023 mi.",4.7,(865 reviews),Used,"$1,000 price drop","$21,992"
2021 Tesla Model Y Performance,"83,638 mi.",4.6,(800 reviews),Used,"$9,000 price drop","$76,442"
2021 Kia Telluride SX,"4,437 mi.",4.8,"(1,653 reviews)",Kia Certified,"$1,000 price drop","$51,599"
2021 Land Rover Range Rover P525 HSE Westminster,"27,996 mi.",5.0,(5 reviews),Used,"$1,654 price drop","$119,900"
2016 Honda Pilot Touring,"12,813 mi.",4.5,(272 reviews),Used,$299 price drop,"$26,995"
2020 Cadillac Escalade Luxury,"87,922 mi.",4.7,(311 reviews),Cadillac Certified,$500 price drop,"$64,551"
2019 BMW 430 Gran Coupe i xDrive,"47,897 mi.",4.8,(921 reviews),Used,$400 price drop,"$34,841"
2020 Ford Explorer ST,"46,027 mi.",4.7,(544 reviews),Used,$500 price drop,"$52,990"
2018 Mercedes-Benz G-Class G 550 4MATIC,"22,116 mi.",4.4,"(3,076 reviews)",Used,"$3,045 price drop","$106,995"
2020 RAM 1500 Laramie,"24,427 mi.",4.1,(8 reviews),Used,"$2,158 price drop","$50,998"
2019 Lincoln MKC Reserve,"41,991 mi.",4.9,(705 reviews),Used,"$1,576 price drop","$32,287"
2020 Mazda CX-5 Sport,"43,469 mi.",4.9,"(9,504 reviews)",Used,$200 price drop,"$26,992"
2019 Mercedes-Benz CLA 250 Base,"14,489 mi.",2.4,(47 reviews),Used,"$1,000 price drop","$30,888"
2008 Ford Escape XLT,"22,048 mi.",4.7,(30 reviews),Used,$500 price drop,"$4,995"
2019 BMW 540 i,"124,120 mi.",4.6,"(3,551 reviews)",BMW Certified,$199 price drop,"$45,771"
2019 Jeep Grand Cherokee Limited,"21,066 mi.",4.2,(488 reviews),Used,"$1,644 price drop","$39,495"
2019 Mercedes-Benz GLC 300 Base 4MATIC,"32,428 mi.",4.6,(406 reviews),Used,$500 price drop,"$39,997"
2021 Jeep Grand Cherokee Limited,"38,000 mi.",4.5,(60 reviews),Used,$540 price drop,"$44,990"
2021 Ford F-150 XL,"17,233 mi.",4.9,"(7,923 reviews)",Ford Certified,"$1,159 price drop","$47,000"
2017 BMW 330 i xDrive,"16,722 mi.",4.5,(854 reviews),Used,$270 price drop,"$26,500"
